id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,start_date,notes_type,notes_headline,type_id,type_abbreviation,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_logo,home_score,home_winner,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_venue_id,away_logo,away_score,away_winner,game_id,season,season_type,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,status_type_alt_detail,game_date_time,game_date,PBP,team_box,player_box
300815018,s:40~l:59~e:300815018~c:300815018,2010-08-15T21:00Z,0,TRUE,FALSE,FALSE,FALSE,2010-08-15T21:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,66,FALSE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,79,TRUE,300815018,2010,2,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,"",2010-08-15T21:00:00Z,2010-08-15,TRUE,TRUE,TRUE
300815016,s:40~l:59~e:300815016~c:300815016,2010-08-15T20:00Z,0,TRUE,FALSE,FALSE,FALSE,2010-08-15T20:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,80,TRUE,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,71,FALSE,300815016,2010,2,,"","","",,,"",2010-08-15T20:00:00Z,2010-08-15,TRUE,TRUE,TRUE
300814003,s:40~l:59~e:300814003~c:300814003,2010-08-15T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2010-08-15T00:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,11213e,c5d646,FALSE,1911,"",87,FALSE,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,92,TRUE,300814003,2010,2,,"","","",,,"",2010-08-15T00:00:00Z,2010-08-14,TRUE,TRUE,TRUE
300814019,s:40~l:59~e:300814019~c:300814019,2010-08-15T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2010-08-15T00:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,74,FALSE,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,98,TRUE,300814019,2010,2,,"","","",,,"",2010-08-15T00:00:00Z,2010-08-14,TRUE,TRUE,TRUE
300814009,s:40~l:59~e:300814009~c:300814009,2010-08-14T23:30Z,0,TRUE,FALSE,FALSE,FALSE,2010-08-14T23:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,107,TRUE,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,69,FALSE,300814009,2010,2,1830,Madison Square Garden,New York,NY,19763,FALSE,"",2010-08-14T23:30:00Z,2010-08-14,TRUE,TRUE,TRUE
300813017,s:40~l:59~e:300813017~c:300813017,2010-08-14T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2010-08-14T00:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,"",94,TRUE,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,11213e,c5d646,FALSE,1911,"",74,FALSE,300813017,2010,2,,"","","",,,"",2010-08-14T00:00:00Z,2010-08-13,TRUE,TRUE,TRUE
300813018,s:40~l:59~e:300813018~c:300813018,2010-08-13T23:30Z,0,TRUE,FALSE,FALSE,FALSE,2010-08-13T23:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,88,TRUE,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,68,FALSE,300813018,2010,2,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,"",2010-08-13T23:30:00Z,2010-08-13,TRUE,TRUE,TRUE
300813005,s:40~l:59~e:300813005~c:300813005,2010-08-13T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2010-08-13T23:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,110,TRUE,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,90,FALSE,300813005,2010,2,,"","","",,,"",2010-08-13T23:00:00Z,2010-08-13,TRUE,TRUE,TRUE
300813016,s:40~l:59~e:300813016~c:300813016,2010-08-13T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2010-08-13T23:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,61,TRUE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,58,FALSE,300813016,2010,2,,"","","",,,"",2010-08-13T23:00:00Z,2010-08-13,TRUE,TRUE,TRUE
300813020,s:40~l:59~e:300813020~c:300813020,2010-08-13T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2010-08-13T23:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,83,FALSE,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,90,TRUE,300813020,2010,2,,"","","",,,"",2010-08-13T23:00:00Z,2010-08-13,TRUE,TRUE,TRUE
300812008,s:40~l:59~e:300812008~c:300812008,2010-08-13T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2010-08-13T00:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,77,FALSE,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,78,TRUE,300812008,2010,2,2029,Target Center,Minneapolis,MN,19006,FALSE,"",2010-08-13T00:00:00Z,2010-08-12,TRUE,TRUE,TRUE
300810006,s:40~l:59~e:300810006~c:300810006,2010-08-11T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2010-08-11T02:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,76,FALSE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,82,TRUE,300810006,2010,2,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,"",2010-08-11T02:00:00Z,2010-08-10,TRUE,TRUE,TRUE
300810017,s:40~l:59~e:300810017~c:300810017,2010-08-11T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2010-08-11T00:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,"",66,FALSE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,73,TRUE,300810017,2010,2,,"","","",,,"",2010-08-11T00:00:00Z,2010-08-10,TRUE,TRUE,TRUE
300810019,s:40~l:59~e:300810019~c:300810019,2010-08-11T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2010-08-11T00:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,91,TRUE,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,82,FALSE,300810019,2010,2,,"","","",,,"",2010-08-11T00:00:00Z,2010-08-10,TRUE,TRUE,TRUE
300810016,s:40~l:59~e:300810016~c:300810016,2010-08-10T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2010-08-10T23:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,84,TRUE,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,74,FALSE,300810016,2010,2,,"","","",,,"",2010-08-10T23:00:00Z,2010-08-10,TRUE,TRUE,TRUE
300810020,s:40~l:59~e:300810020~c:300810020,2010-08-10T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2010-08-10T23:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,70,FALSE,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,80,TRUE,300810020,2010,2,,"","","",,,"",2010-08-10T23:00:00Z,2010-08-10,TRUE,TRUE,TRUE
300808006,s:40~l:59~e:300808006~c:300808006,2010-08-09T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2010-08-09T00:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,83,FALSE,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,"",92,TRUE,300808006,2010,2,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,"",2010-08-09T00:00:00Z,2010-08-08,TRUE,TRUE,TRUE
300808008,s:40~l:59~e:300808008~c:300808008,2010-08-08T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2010-08-08T23:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,72,FALSE,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,74,TRUE,300808008,2010,2,2029,Target Center,Minneapolis,MN,19006,FALSE,"",2010-08-08T23:00:00Z,2010-08-08,TRUE,TRUE,TRUE
300808011,s:40~l:59~e:300808011~c:300808011,2010-08-08T22:00Z,0,TRUE,FALSE,FALSE,FALSE,2010-08-08T22:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,82,FALSE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,104,TRUE,300808011,2010,2,,"","","",,,"",2010-08-08T22:00:00Z,2010-08-08,TRUE,TRUE,TRUE
300808018,s:40~l:59~e:300808018~c:300808018,2010-08-08T21:00Z,0,TRUE,FALSE,FALSE,FALSE,2010-08-08T21:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,76,TRUE,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,67,FALSE,300808018,2010,2,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,"",2010-08-08T21:00:00Z,2010-08-08,TRUE,TRUE,TRUE
300807014,s:40~l:59~e:300807014~c:300807014,2010-08-08T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2010-08-08T02:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,111,TRUE,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,11213e,c5d646,FALSE,1911,"",65,FALSE,300807014,2010,2,2184,KeyArena,Seattle,WA,17459,TRUE,"",2010-08-08T02:00:00Z,2010-08-07,TRUE,TRUE,TRUE
300807019,s:40~l:59~e:300807019~c:300807019,2010-08-07T19:00Z,0,TRUE,FALSE,FALSE,FALSE,2010-08-07T19:00Z,"","",1,STD,0,0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,82,FALSE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,87,TRUE,300807019,2010,2,,"","","",,,OT,2010-08-07T19:00:00Z,2010-08-07,TRUE,TRUE,TRUE
300806006,s:40~l:59~e:300806006~c:300806006,2010-08-07T02:30Z,0,TRUE,FALSE,FALSE,FALSE,2010-08-07T02:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,77,TRUE,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,11213e,c5d646,FALSE,1911,"",70,FALSE,300806006,2010,2,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,"",2010-08-07T02:30:00Z,2010-08-06,TRUE,TRUE,TRUE
300806011,s:40~l:59~e:300806011~c:300806011,2010-08-07T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2010-08-07T02:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,103,TRUE,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,"",87,FALSE,300806011,2010,2,,"","","",,,"",2010-08-07T02:00:00Z,2010-08-06,TRUE,TRUE,TRUE
300806009,s:40~l:59~e:300806009~c:300806009,2010-08-06T23:30Z,0,TRUE,FALSE,FALSE,FALSE,2010-08-06T23:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,85,TRUE,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,77,FALSE,300806009,2010,2,1830,Madison Square Garden,New York,NY,19763,FALSE,"",2010-08-06T23:30:00Z,2010-08-06,TRUE,TRUE,TRUE
300806005,s:40~l:59~e:300806005~c:300806005,2010-08-06T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2010-08-06T23:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,95,TRUE,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,93,FALSE,300806005,2010,2,,"","","",,,"",2010-08-06T23:00:00Z,2010-08-06,TRUE,TRUE,TRUE
300805014,s:40~l:59~e:300805014~c:300805014,2010-08-06T02:30Z,0,TRUE,FALSE,FALSE,FALSE,2010-08-06T02:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,83,TRUE,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,82,FALSE,300805014,2010,2,2184,KeyArena,Seattle,WA,17459,TRUE,"",2010-08-06T02:30:00Z,2010-08-05,TRUE,TRUE,TRUE
300804006,s:40~l:59~e:300804006~c:300804006,2010-08-05T02:30Z,0,TRUE,FALSE,FALSE,FALSE,2010-08-05T02:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,82,TRUE,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,77,FALSE,300804006,2010,2,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,"",2010-08-05T02:30:00Z,2010-08-04,TRUE,TRUE,TRUE
300803003,s:40~l:59~e:300803003~c:300803003,2010-08-04T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2010-08-04T00:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,11213e,c5d646,FALSE,1911,"",84,TRUE,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,75,FALSE,300803003,2010,2,,"","","",,,"",2010-08-04T00:00:00Z,2010-08-03,TRUE,TRUE,TRUE
300803008,s:40~l:59~e:300803008~c:300803008,2010-08-04T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2010-08-04T00:00Z,"","",1,STD,0,0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,111,TRUE,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,103,FALSE,300803008,2010,2,2029,Target Center,Minneapolis,MN,19006,FALSE,OT,2010-08-04T00:00:00Z,2010-08-03,TRUE,TRUE,TRUE
300803017,s:40~l:59~e:300803017~c:300803017,2010-08-04T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2010-08-04T00:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,"",92,FALSE,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,103,TRUE,300803017,2010,2,,"","","",,,"",2010-08-04T00:00:00Z,2010-08-03,TRUE,TRUE,TRUE
300803020,s:40~l:59~e:300803020~c:300803020,2010-08-03T23:30Z,0,TRUE,FALSE,FALSE,FALSE,2010-08-03T23:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,78,FALSE,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,86,TRUE,300803020,2010,2,,"","","",,,"",2010-08-03T23:30:00Z,2010-08-03,TRUE,TRUE,TRUE
300803005,s:40~l:59~e:300803005~c:300803005,2010-08-03T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2010-08-03T23:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,72,FALSE,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,82,TRUE,300803005,2010,2,,"","","",,,"",2010-08-03T23:00:00Z,2010-08-03,TRUE,TRUE,TRUE
300801008,s:40~l:59~e:300801008~c:300801008,2010-08-01T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2010-08-01T23:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,72,TRUE,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,71,FALSE,300801008,2010,2,2029,Target Center,Minneapolis,MN,19006,FALSE,"",2010-08-01T23:00:00Z,2010-08-01,TRUE,TRUE,TRUE
300801011,s:40~l:59~e:300801011~c:300801011,2010-08-01T22:00Z,0,TRUE,FALSE,FALSE,FALSE,2010-08-01T22:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,97,TRUE,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,96,FALSE,300801011,2010,2,,"","","",,,"",2010-08-01T22:00:00Z,2010-08-01,TRUE,TRUE,TRUE
300801009,s:40~l:59~e:300801009~c:300801009,2010-08-01T20:00Z,0,TRUE,FALSE,FALSE,FALSE,2010-08-01T20:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,71,TRUE,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,67,FALSE,300801009,2010,2,1830,Madison Square Garden,New York,NY,19763,FALSE,"",2010-08-01T20:00:00Z,2010-08-01,TRUE,TRUE,TRUE
300801016,s:40~l:59~e:300801016~c:300801016,2010-08-01T20:00Z,0,TRUE,FALSE,FALSE,FALSE,2010-08-01T20:00Z,"","",1,STD,12,12,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,87,TRUE,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,11213e,c5d646,FALSE,1911,"",62,FALSE,300801016,2010,2,,"","","",,,"",2010-08-01T20:00:00Z,2010-08-01,TRUE,TRUE,TRUE
